date,equity
2015-01-02,11190.518932131183
2015-01-05,11125.227350940835
2015-01-06,11089.372416789467
2015-01-07,11176.570266345676
2015-01-08,11268.177951981475
2015-01-09,11245.104715336412
2015-01-12,11208.307338097369
2015-01-13,11201.229406933575
2015-01-14,11189.157332763514
2015-01-15,11145.841842193162
2015-01-16,11205.735919464027
2015-01-20,11268.546179551078
2015-01-21,11249.496657660175
2015-01-22,11373.082148640016
2015-01-23,11409.093267289094
2015-01-26,11424.597810067173
2015-01-27,11311.864887973483
2015-01-28,11282.27809051485
2015-01-29,11341.041170276209
2015-01-30,11296.685804415942
2015-02-02,11362.136343600127
2015-02-03,11401.520691951055
2015-02-04,11383.913961803422
2015-02-05,11437.969125790023
2015-02-06,11356.921533320805
2015-02-09,11308.286534676474
2015-02-10,11376.675586635492
2015-02-11,11390.823120101541
2015-02-12,11470.869379522157
2015-02-13,11491.798808573953
2015-02-17,11461.512587511663
2015-02-18,11486.734920310921
2015-02-19,11477.839112782083
2015-02-20,11531.326421188576
2015-02-23,11571.287439033878
2015-02-24,11626.199116000638
2015-02-25,11631.771491191652
2015-02-26,11609.924288319658
2015-02-27,11598.33991712689
2015-03-02,11605.432707568745
2015-03-03,11552.358859427361
2015-03-04,11521.734478559596
2015-03-05,11534.342762061111
2015-03-06,11361.89404703965
2015-03-09,11418.59672032307
2015-03-10,11318.517634620654
2015-03-11,11353.596883145401
2015-03-12,11362.550860731808
2015-03-13,11442.265650415216
2015-03-16,11502.027858334557
2015-03-17,11527.177957714992
2015-03-18,11667.248016028054
2015-03-19,11648.734869257718
2015-03-20,11735.502540866675
2015-03-23,11717.89723429476
2015-03-24,11714.604783460238
2015-03-25,11509.078080452291
2015-03-26,11446.439282530137
2015-03-27,11515.70203065742
2015-03-30,11610.651493181644
2015-03-31,11548.372652010265
2015-04-01,11553.277644461376
2015-04-02,11542.527254871602
2015-04-06,11587.506542511823
2015-04-07,11577.617049981551
2015-04-08,11637.930473458337
2015-04-09,11626.437018727414
2015-04-10,11672.585466460056
2015-04-13,11656.252289176973
2015-04-14,11672.336752903408
2015-04-15,11723.784291292555
2015-04-16,11703.388548232162
2015-04-17,11602.38704236891
2015-04-20,11680.258803959787
2015-04-21,11674.897801405074
2015-04-22,11672.359481242982
2015-04-23,11715.864529640319
2015-04-24,11770.360875741713
2015-04-27,11717.44806679539
2015-04-28,11702.178580901484
2015-04-29,11606.895441287294
2015-04-30,11471.043369847212
2015-05-01,11527.642491045641
2015-05-04,11528.933292008516
2015-05-05,11402.102620859599
2015-05-06,11338.914610960996
2015-05-07,11410.377815024553
2015-05-08,11518.193714350544
2015-05-11,11435.008489570513
2015-05-12,11412.557292043442
2015-05-13,11400.026618982696
2015-05-14,11513.335094041186
2015-05-15,11561.520418072496
2015-05-18,11577.335991850801
2015-05-19,11548.445845483368
2015-05-20,11557.294248095635
2015-05-21,11612.460441900359
2015-05-22,11589.554226581156
2015-05-26,11532.404216605903
2015-05-27,11650.497023221618
2015-05-28,11631.939288850559
2015-05-29,11581.54290869131
2015-06-01,11581.421469909499
2015-06-02,11541.39146525644
2015-06-03,11549.917224979201
2015-06-04,11480.024753032718
2015-06-05,11473.316266047823
2015-06-08,11422.098459346189
2015-06-09,11415.39869204157
2015-06-10,11548.456615651661
2015-06-11,11556.989434355468
2015-06-12,11500.767886421747
2015-06-15,11478.334974286086
2015-06-16,11519.101852999591
2015-06-17,11541.114605966848
2015-06-18,11687.78677513721
2015-06-19,11653.959677016332
2015-06-22,11671.379969601185
2015-06-23,11662.498907915409
2015-06-24,11593.881931683851
2015-06-25,11573.626520609545
2015-06-26,11550.683271392911
2015-06-29,11363.118275796833
2015-06-30,11373.766560837676
2015-07-01,11418.278142981706
2015-07-02,11389.821518749302
2015-07-06,11380.933806505773
2015-07-07,11378.514302558562
2015-07-08,11245.742986944411
2015-07-09,11266.843520271839
2015-07-10,11386.461042139879
2015-07-13,11485.281787928587
2015-07-14,11525.515023794187
2015-07-15,11497.351160778911
2015-07-16,11566.477411112732
2015-07-17,11566.315329170428
2015-07-20,11483.568624632026
2015-07-21,11446.996365977708
2015-07-22,11406.297608225594
2015-07-23,11335.143747463599
2015-07-24,11261.549367371696
2015-07-27,11186.126085000935
2015-07-28,11274.661126795019
2015-07-29,11318.210042710174
2015-07-30,11314.845329978529
2015-07-31,11339.184615882208
2015-08-03,11284.695134043139
2015-08-04,11264.900095595682
2015-08-05,11288.608926912604
2015-08-06,11193.919618342285
2015-08-07,11191.93913696667
2015-08-10,11272.964118991591
2015-08-11,11215.249192004809
2015-08-12,11210.876447719986
2015-08-13,11185.153097431148
2015-08-14,11226.058998815455
2015-08-17,11309.702177406971
2015-08-18,11243.936043761714
2015-08-19,11190.287354537224
2015-08-20,10988.741771780578
2015-08-21,10740.930708601654
2015-08-24,10403.617306683182
2015-08-25,10309.517497832099
2015-08-26,10585.048255784715
2015-08-27,10781.207908211154
2015-08-28,10815.560289097779
2015-08-31,10730.796193165954
2015-09-01,10483.453908584901
2015-09-02,10557.248065108768
2015-09-03,10513.159082207114
2015-09-04,10511.486143391407
2015-09-08,10475.071423077716
2015-09-09,10385.900630829128
2015-09-10,10386.575091509085
2015-09-11,10386.64431494055
2015-09-14,10395.334502348283
2015-09-15,10322.320825282197
2015-09-16,10415.446720449519
2015-09-17,10527.065029591155
2015-09-18,10626.06554486118
2015-09-21,10533.101188950801
2015-09-22,10515.550823136098
2015-09-23,10546.824647980122
2015-09-24,10730.213444116449
2015-09-25,10657.679754283314
2015-09-28,10601.478889375436
2015-09-29,10577.09278552081
2015-09-30,10485.208763693419
2015-10-01,10487.466559331464
2015-10-02,10669.735887250556
2015-10-05,10617.03419578725
2015-10-06,10708.61304816761
2015-10-07,10687.763399256935
2015-10-08,10625.107512854232
2015-10-09,10758.03004422626
2015-10-12,10810.615911301735
2015-10-13,10855.548393882234
2015-10-14,11021.483522462795
2015-10-15,10970.238634213394
2015-10-16,10913.01103332839
2015-10-19,10871.181777797628
2015-10-20,10905.62820783827
2015-10-21,10860.554078945466
2015-10-22,10861.79633420251
2015-10-23,10824.59773111948
2015-10-26,10838.168170162688
2015-10-27,10862.897758195953
2015-10-28,10787.014378050446
2015-10-29,10666.342433564421
